diseaseId	name	vocabulary	code	vocabularyName
UMLS:C1865302	Cleft at the superior portion of the pinna	HPO	0008537	Cleft at the superior portion of the pinna
UMLS:C1850190	Superiorly displaced ears	HPO	0008541	High set ears
UMLS:C1970777	Abnormally folded helix	HPO	0008544	Abnormally folded helix
UMLS:C0152423	Congenital small ears	HPO	0008551	Underdeveloped ears
UMLS:C1862050	Cochlear malformation	HPO	0008554	Cochlear malformation
UMLS:C4024656	Absent vestibular function	HPO	0008555	Absent vestibular function
UMLS:C1865305	Hypoplastic superior helix	HPO	0008559	Underdeveloped superior helices
UMLS:C4020797	Microtia, second degree	HPO	0008569	Cockleshell ear
UMLS:C3810445	Low-frequency sensorineural hearing impairment	HPO	0008573	Low-frequency sensorineural hearing loss
UMLS:C1849735	Underfolded helix	HPO	0008577	Underfolded helix
UMLS:C4024655	Underfolded superior helices	HPO	0008583	Underfolded superior helices
UMLS:C2676974	Hypoplasia of the cochlea	HPO	0008586	Hypoplastic cochlea
UMLS:C4021538	Mild neurosensory hearing impairment	HPO	0008587	Mild neurosensory hearing loss
UMLS:C1842681	Hypoplastic helices	HPO	0008589	Underdeveloped helices
UMLS:C4021537	Congenital conductive hearing loss	HPO	0008591	Congenital conductive hearing loss
UMLS:C1968811	Prominent antitragus	HPO	0008593	Prominent antitragus
UMLS:C4024654	Postlingual sensorineural hearing impairment	HPO	0008596	Postlingual sensorineural hearing impairment
UMLS:C4021536	Mild conductive hearing impairment	HPO	0008598	Mild conductive hearing impairment
UMLS:C1862059	Supraauricular pit	HPO	0008606	Supraauricular pit
UMLS:C1861325	Progressive conductive hearing impairment	HPO	0008607	Progressive conductive deafness
UMLS:C1857263	Hypertrophic auricular cartilage	HPO	0008608	Hypertrophic auricular cartilage
UMLS:C1857456	Morphological abnormality of the middle ear	HPO	0008609	Middle ear malformation
UMLS:C4021535	Infantile sensorineural hearing impairment	HPO	0008610	Infantile sensorineural hearing impairment
UMLS:C4021534	Adult onset sensorineural hearing impairment	HPO	0008615	Sensorineural deafness, late-onset
UMLS:C4021533	Severe sensorineural hearing impairment	HPO	0008625	Severe sensorineural hearing loss
UMLS:C4021532	Abnormality of the stapes	HPO	0008628	Abnormality of the stapes
UMLS:C0751559	Pulsatile Tinnitus	HPO	0008629	Pulsatile tinnitus
UMLS:C2118097	Agonadism	HPO	0008633	Absent gonadal tissue
UMLS:C4021531	Hypertrophy of the urinary bladder	HPO	0008635	Hypertrophic urinary bladder
UMLS:C0239761	Gonadal hypoplasia	HPO	0008639	Underdeveloped gonad
UMLS:C4024650	Congenital macroorchidism	HPO	0008640	Congenital macroorchidism
UMLS:C2675558	Nephroblastomatosis	HPO	0008643	Nephroblastomatosis
UMLS:C1868524	Autonomic erectile dysfunction	HPO	0008652	Autonomic erectile dysfunction
UMLS:C4024646	Aplasia/Hypoplasia of the fallopian tube	HPO	0008655	Absent/small fallopian tube
UMLS:C4024645	Incomplete male pseudohermaphroditism	HPO	0008656	Incomplete male pseudohermaphroditism
UMLS:C4024644	Multiple small medullary renal cysts	HPO	0008659	Medullary cystic disease
UMLS:C4020790	Medullary sponge kidney disease	HPO	0008659	Medullary cystic disease
UMLS:C0266313	Allanson Pantzar McLeod syndrome	HPO	0008660	Renal tubular dysgenesis
UMLS:C0156394	Hypertrophy of clitoris	HPO	0008665	Clitoromegaly
UMLS:C0520933	Abnormal spermatogenesis	HPO	0008669	Abnormal spermatogenesis
UMLS:C4020789	Abnormal sperm development	HPO	0008669	Abnormal spermatogenesis
UMLS:C4280806	Calcium oxalate kidney stones	HPO	0008672	Calcium oxalate nephrolithiasis
UMLS:C4024641	Enlarged polycystic ovaries	HPO	0008675	Enlarged polycystic ovaries
UMLS:C0266324	Congenital dilatation of ureter	HPO	0008676	Congenital megaureter
UMLS:C1857453	Renal hypoplasia/aplasia	HPO	0008678	Renal agenesis/hypoplasia
UMLS:C1849358	Enlarged labia minora	HPO	0008683	Hypertrophic labia minora
UMLS:C4024640	Aplasia/hypoplasia of the uterus	HPO	0008684	Absent/small uterus
UMLS:C1844923	Hypoplasia of the prostate	HPO	0008687	Hypoplastic prostate
UMLS:C0431663	Bilateral Cryptorchidism	HPO	0008689	Cryptorchidism, bilateral
UMLS:C4024638	Transient nephrotic syndrome	HPO	0008695	Transient nephrotic syndrome
UMLS:C1840396	Renal hamartoma	HPO	0008696	Renal hamartoma
UMLS:C1968706	Hypoplasia of the fallopian tube	HPO	0008697	Underdeveloped fallopian tube
UMLS:C4024634	Distal urethral duplication	HPO	0008706	Distal urethral duplication
UMLS:C0426320	Absent scrotum	HPO	0008707	Absent scrotum
UMLS:C1837379	Partial development of the penile shaft	HPO	0008708	Partial development of the penile shaft
UMLS:C0269133	Urethrovaginal fistula	HPO	0008716	Urethrovaginal fistulae
UMLS:C0431697	Unilateral renal dysplasia	HPO	0008718	Unilateral renal dysplasia
UMLS:C4020788	Xy female gonadal dysgenesis	HPO	0008723	Xy female gonadal dysgenesis
UMLS:C4024632	Gonadal dysgenesis with female appearance, male	HPO	0008723	Xy female gonadal dysgenesis
UMLS:C0685840	Congenital hypoplasia of ovary	HPO	0008724	Underdeveloped ovary
UMLS:C0345309	Hypoplasia of vagina	HPO	0008726	Hypoplastic vagina
UMLS:C1849575	Absence of labia majora	HPO	0008729	Absence of labia majora
UMLS:C1848178	Female external genitalia in individual with 46,XY karyotype	HPO	0008730	Males with female external genitalia
UMLS:C4024631	Renal hypophosphatemia	HPO	0008732	Renal hypophosphatemia
UMLS:C1837380	Dysplastic testes	HPO	0008733	Dysplastic testes
UMLS:C0241355	Small testicle	HPO	0008734	Small testes
UMLS:C0266435	Congenital hypoplasia of penis	HPO	0008736	Underdeveloped penis
UMLS:C4024630	Partially duplicated kidney	HPO	0008738	Partially duplicated kidney
UMLS:C1835380	Labial pseudohypertrophy	HPO	0008739	Labial pseudohypertrophy
UMLS:C1841680	Longitudinal vaginal septum	HPO	0008740	Longitudinal vaginal septum
UMLS:C1394030	Coronal hypospadias	HPO	0008743	Coronal hypospadias
UMLS:C4020787	Subcoronal hypospadias	HPO	0008743	Coronal hypospadias
UMLS:C1849357	Abnormality of the aryepiglottic fold	HPO	0008744	Abnormal aryepiglottic folds
UMLS:C1855622	Cartilaginous ossification of larynx	HPO	0008747	Cartilaginous ossification of larynx
UMLS:C0431527	Laryngeal hypoplasia	HPO	0008749	Hypoplastic larynx
UMLS:C0265756	Congenital atresia of larynx	HPO	0008750	Laryngeal atresia
UMLS:C1840311	Laryngeal cleft	HPO	0008751	Laryngotracheoesophageal cleft i
UMLS:C4021530	Laryngeal cartilage malformation	HPO	0008752	Vocal impairment, severe, due to laryngeal cartilage abnormalities
UMLS:C4024628	Aplasia of the epiglottis	HPO	0008753	Absent epiglottis
UMLS:C1859158	Laryngeal calcification	HPO	0008754	Laryngeal calcifications
UMLS:C0585984	Laryngotracheomalacia	HPO	0008755	Laryngotracheomalacia
UMLS:C0396064	Bowing of vocal cord	HPO	0008756	Bowing of the vocal cords
UMLS:C0751575	Paralysis, Unilateral, Vocal Cord	HPO	0008757	Unilateral vocal cord paralysis
UMLS:C1969697	Repetitive compulsive behavior	HPO	0008762	Repetitive compulsive behavior
UMLS:C1849683	No social interaction	HPO	0008763	No social interaction
UMLS:C0233762	Hallucinations, Auditory	HPO	0008765	Hallucinations of sound
UMLS:C1860219	Self-mutilation of tongue and lips due to involuntary movements	HPO	0008767	Self-mutilation of tongue and lips due to involuntary movements
UMLS:C0474420	Inappropriate sexual behavior	HPO	0008768	Inappropriate sexual behavior
UMLS:C1834433	Obsessive-compulsive trait	HPO	0008770	Obsessive-compulsive trait
UMLS:C4024626	Aplasia/Hypoplasia of the external ear	HPO	0008772	Aplasia/Hypoplasia of the external ear
UMLS:C0262665	Abnormal vocal cord morphology	HPO	0008777	Abnormal vocal cord morphology
UMLS:C0158713	Bilateral congenital dislocation of hip	HPO	0008780	Congenital bilateral hip dislocation
UMLS:C4024623	Wide proximal femoral metaphysis	HPO	0008783	Wide proximal femoral metaphysis
UMLS:C4024622	Wide capital femoral epiphyses	HPO	0008784	Wide end part of innermost thighbone
UMLS:C1865363	Delayed ossification of pubic rami	HPO	0008785	Delayed ossification of pubic rami
UMLS:C1857186	Iliac crest serration	HPO	0008786	Iliac crest serration
UMLS:C1866710	Delayed pubic bone ossification	HPO	0008788	Delayed pubic bone ossification
UMLS:C1846157	Cone-shaped capital femoral epiphysis	HPO	0008789	Cone-shaped end part of innermost thighbone
UMLS:C1837487	Dysplastic iliac wings	HPO	0008794	Dysplastic iliac wings
UMLS:C1846339	Externally rotated hips	HPO	0008796	Externally rotated hips
UMLS:C4024621	Early ossification of capital femoral epiphyses	HPO	0008797	Early ossification of capital femoral epiphyses
UMLS:C4024620	Widened sacrosciatic notch	HPO	0008798	Widened sacrosciatic notch
UMLS:C1851542	Limited hip movement	HPO	0008800	Limited hip movement
UMLS:C1840062	Hypoplasia of the lesser trochanter	HPO	0008801	Hypoplasia of the lesser trochanter
UMLS:C1856920	Hypoplasia of the femoral head	HPO	0008802	Hypoplasia of the femoral head
UMLS:C1850087	Narrow sacroiliac notch	HPO	0008803	Narrow sacroiliac notch
UMLS:C4024619	Broad femoral head	HPO	0008804	Broad femoral head
UMLS:C1328407	Hip Dysplasia	HPO	0008807	Acetabular dysplasia
UMLS:C1969680	High iliac wings	HPO	0008808	High iliac wings
UMLS:C1860601	Flattened femoral head	HPO	0008812	Flattened femoral head
UMLS:C1848660	Aplastic pubic bones	HPO	0008817	Aplastic pubic bones
UMLS:C4024618	Large iliac wings	HPO	0008818	Large iliac wings
UMLS:C1863739	Narrow femoral neck	HPO	0008819	Narrow femoral neck
UMLS:C1837078	Hypoplastic inferior ilia	HPO	0008821	Hypoplastic inferior ilia
UMLS:C4024617	Hypoplastic ischiopubic rami	HPO	0008822	Hypoplastic ischiopubic rami
UMLS:C1853573	Hypoplastic inferior pubic rami	HPO	0008823	Hypoplastic inferior pubic rami
UMLS:C1849034	Hypoplastic iliac body	HPO	0008824	Hypoplastic iliac body
UMLS:C1855222	Delayed proximal femoral epiphyseal ossification	HPO	0008828	Delayed ossification proximal femoral epiphyses
UMLS:C1846446	Delayed femoral head ossification	HPO	0008829	Delayed femoral head ossification
UMLS:C1969176	Hypoplastic pubic rami	HPO	0008830	Hypoplastic pubic rami
UMLS:C1834975	Irregular acetabular roof	HPO	0008833	Irregular acetabular roof
UMLS:C1846447	Multicentric femoral head ossification	HPO	0008835	Multicentric femoral head ossification
UMLS:C1857243	Stippled calcification proximal humeral epiphyses	HPO	0008838	Speckled calcifications in end part of innermost long bone of upper arm
UMLS:C3536734	Hypoplastic pelvis	HPO	0008839	Small pelvis
UMLS:C1855274	Mesomelic short stature	HPO	0008845	Short stature, mesomelic
UMLS:C1855843	Severe intrauterine growth retardation	HPO	0008846	Severe prenatal growth deficiency
UMLS:C1861519	Moderately short stature	HPO	0008848	Short stature, moderate
UMLS:C1857641	Severe postnatal growth retardation	HPO	0008850	Marked growth retardation
UMLS:C3149908	Neonatal short-trunk short stature	HPO	0008857	Neonatal short-trunk short stature
UMLS:C1832323	Failure to thrive secondary to recurrent infections	HPO	0008866	Faltering weight secondary to recurrent infections
UMLS:C2674608	Feeding difficulties in infancy	HPO	0008872	Feeding difficulties in infancy
UMLS:C1849937	Disproportionate short-limb short stature	HPO	0008873	Disproportionate short limb dwarfism
UMLS:C1840006	Mild intrauterine growth retardation	HPO	0008883	Mild intrauterine growth retardation
UMLS:C4024615	Adipose tissue loss	HPO	0008887	Adipose tissue loss
UMLS:C1860105	Severe short-limb dwarfism	HPO	0008890	Severe short-limb dwarfism
UMLS:C1859778	Postnatal growth retardation	HPO	0008897	Postnatal growth deficiency
UMLS:C1866730	Rhizomelia	HPO	0008905	Rhizomelic short limbs
UMLS:C2674171	Lethal short-limbed short stature	HPO	0008909	Lethal short-limbed dwarfism
UMLS:C1859846	Childhood-onset truncal obesity	HPO	0008915	Truncal obesity apparent in childhood
UMLS:C1850171	Neonatal short-limb short stature	HPO	0008921	Neonatal short-limb short stature
UMLS:C3148833	Childhood-onset short-trunk short stature	HPO	0008922	Disproportionate short-trunk short stature, identifiable in childhood
UMLS:C1845123	Generalized neonatal hypotonia	HPO	0008935	Hypotonia, neonatal, generalized
UMLS:C1853743	Muscular hypotonia of the trunk	HPO	0008936	Axial hypotonia
UMLS:C0476486	Generalized enlarged lymph nodes	HPO	0008940	Swollen lymph nodes affecting all regions of the body
UMLS:C3807306	Acute rhabdomyolysis	HPO	0008942	Acute rhabdomyolysis
UMLS:C1835993	Loss of ability to walk in early childhood	HPO	0008945	Loss of ability to walk in early childhood
UMLS:C4021528	Pelvic girdle amyotrophy	HPO	0008946	Pelvic girdle amyotrophy
UMLS:C1860834	Infantile muscular hypotonia	HPO	0008947	Hypotonia early
UMLS:C1866013	Proximal upper limb amyotrophy	HPO	0008948	Proximal muscle atrophy in upper limbs
UMLS:C1969001	Shoulder muscle hypoplasia	HPO	0008952	Underdeveloped shoulder muscle
UMLS:C1840086	Pectoralis major hypoplasia	HPO	0008953	Pectoralis major hypoplasia
UMLS:C1864716	Intrinsic hand muscle atrophy	HPO	0008954	Intrinsic hand muscle atrophy
UMLS:C4024613	Progressive distal muscular atrophy	HPO	0008955	Progressive distal muscular atrophy
UMLS:C1836767	Proximal lower limb amyotrophy	HPO	0008956	Amyotrophy involving the thigh
UMLS:C3150620	Distal upper limb muscle weakness	HPO	0008959	Distal upper limb muscle weakness
UMLS:C3805450	Calf muscle hypoplasia	HPO	0008962	Hypoplastic calf muscles
UMLS:C4024612	Tibialis muscle weakness	HPO	0008963	Tibialis muscle weakness
UMLS:C4024611	Nonprogressive muscular atrophy	HPO	0008964	Nonprogressive muscular atrophy
UMLS:C1855579	Exercise-induced muscle stiffness	HPO	0008967	Exercise-induced muscle stiffness
UMLS:C1850663	Muscle hypertrophy of the lower extremities	HPO	0008968	Muscle hypertrophy of the lower extremities
UMLS:C4024610	Leg muscle stiffness	HPO	0008969	Leg muscle stiffness
UMLS:C4024609	Decreased activity of mitochondrial respiratory chain	HPO	0008972	Decreased activity of mitochondrial respiratory chain
UMLS:C4024608	Necrotizing myopathy	HPO	0008978	Necrotizing myopathy
UMLS:C1843057	Calf muscle hypertrophy	HPO	0008981	Calf hypertrophy
UMLS:C1835389	Increased intramuscular fat	HPO	0008985	Increased intramuscular fat
UMLS:C0240679	Pelvic girdle muscle atrophy	HPO	0008988	Pelvic girdle muscle wasting
UMLS:C4024607	Exercise-induced leg cramps	HPO	0008991	Exercise-induced leg cramps
UMLS:C1835390	Increased intraabdominal fat	HPO	0008993	Increased intraabdominal fat
UMLS:C1866010	Proximal muscle weakness in lower limbs	HPO	0008994	Muscle weakness, proximal, lower limbs
UMLS:C1866012	Proximal muscle weakness in upper limbs	HPO	0008997	Proximal muscle weakness in upper limbs
UMLS:C1846477	Pectoralis hypoplasia	HPO	0008998	Pectoralis hypoplasia
UMLS:C1835384	Loss of truncal subcutaneous adipose tissue	HPO	0009002	Loss of truncal subcutaneous adipose tissue
UMLS:C1837781	Increased subcutaneous truncal adipose tissue	HPO	0009003	Increased fat below the skin in trunk
UMLS:C0240414	Hypoplasia of muscle	HPO	0009004	Muscle hypoplasia
UMLS:C1834536	Weakness of the intrinsic hand muscles	HPO	0009005	Weakness of the intrinsic hand muscles
UMLS:C1846478	Upper limb muscle hypoplasia	HPO	0009016	Upper limb muscle hypoplasia
UMLS:C4024606	Loss of gluteal subcutaneous adipose tissue	HPO	0009017	Loss of gluteal subcutaneous adipose tissue
UMLS:C1837510	Progressive loss of facial adipose tissue	HPO	0009019	Progressive loss of facial subcutaneous adipose tissue
UMLS:C1855580	Exercise-induced muscle fatigue	HPO	0009020	Exercise-induced muscle fatigue
UMLS:C4021527	Abdominal wall muscle weakness	HPO	0009023	Abdominal wall muscle weakness
UMLS:C1866021	Increased connective tissue	HPO	0009025	Increased connective tissue
UMLS:C1866141	Foot dorsiflexor weakness	HPO	0009027	Foot drop
UMLS:C0085684	Foot Drop	HPO	0009027	Foot drop
UMLS:C4024605	Generalized weakness of limb muscles	HPO	0009028	Generalized weakness of limb muscles
UMLS:C4024604	Amyotrophy of ankle musculature	HPO	0009031	Amyotrophy of ankle musculature
UMLS:C1846013	Marked muscular hypertrophy	HPO	0009042	Marked muscular hypertrophy
UMLS:C4021526	Exercise-induced rhabdomyolysis	HPO	0009045	Rhabdomyolysis with exercise
UMLS:C0560346	Difficulty running	HPO	0009046	Difficulty running
UMLS:C1389118	Peroneal muscle atrophy	HPO	0009049	Peroneal muscle atrophy
UMLS:C4024603	Atrophy of quadriceps femoris muscle	HPO	0009050	Quadriceps muscle atrophy
UMLS:C1968729	Increased muscle glycogen content	HPO	0009051	Increased muscle glycogen content
UMLS:C1836450	Distal lower limb muscle weakness	HPO	0009053	Distal muscle weakness in lower limbs
UMLS:C1838114	Generalized limb muscle atrophy	HPO	0009055	Generalized muscle atrophy, proximal and distal
UMLS:C4024602	Loss of subcutaneous adipose tissue from upper limbs	HPO	0009056	Loss of subcutaneous adipose tissue from upper limbs
UMLS:C1837262	Increased muscle lipid content	HPO	0009058	Lipid accumulation in skeletal muscle
UMLS:C0221032	Familial generalized lipodystrophy	HPO	0009059	Congenital generalized lipodystrophy
UMLS:C3805969	Scapular muscle atrophy	HPO	0009060	Scapular muscle atrophy
UMLS:C3806604	Infantile axial hypotonia	HPO	0009062	Hypotonia, axial, in infancy
UMLS:C1836609	Progressive distal muscle weakness	HPO	0009063	Muscle weakness, progressive, distal
UMLS:C4317112	Generalized Lipodystrophy	HPO	0009064	Lipodystrophy, generalized
UMLS:C4082951	Progressive spinal muscular atrophy	HPO	0009067	Progressive spinal muscular atrophy
UMLS:C1838876	MITOCHONDRIAL MYOPATHY, LETHAL, INFANTILE	HPO	0009069	Lethal infantile mitochondrial myopathy
UMLS:C1837323	Decreased Achilles reflex	HPO	0009072	Hyporeflexia at ankle joints
UMLS:C1836156	Progressive proximal muscle weakness	HPO	0009073	Muscle weakness, progressive, proximal
UMLS:C4024601	Weakness of long finger extensor muscles	HPO	0009077	Weakness of long finger extensor muscles
UMLS:C1851853	Midline notch of upper alveolar ridge	HPO	0009084	Midline cleft of upper alveolar ridge
UMLS:C1865598	Alveolar ridge overgrowth	HPO	0009085	Alveolar ridge overgrowth
UMLS:C1865313	Speech articulation difficulties	HPO	0009088	Speech articulation difficulties
UMLS:C1854934	Progressive alveolar ridge hypertropy	HPO	0009092	Progressive alveolar ridge hypertropy
UMLS:C1849350	Cleft lower alveolar ridge	HPO	0009094	Cleft of lower gum ridge
UMLS:C4024599	Chronic oral candidiasis	HPO	0009098	Chronic oral candidiasis
UMLS:C1850968	Median cleft palate	HPO	0009099	Central cleft palate
UMLS:C1859377	Thick anterior alveolar ridges	HPO	0009100	Thick anterior alveolar process of jaw
UMLS:C1839277	Submucous cleft lip	HPO	0009101	Submucous cleft lip
UMLS:C0266060	Anterior open bite	HPO	0009102	Anterior open bite between upper and lower teeth
UMLS:C4024597	Aplasia/Hypoplasia involving the pelvis	HPO	0009103	Absent/underdeveloped pelvis
UMLS:C1849305	Aplasia/Hypoplasia of the pubic bone	HPO	0009104	Absent/small pubic bones
UMLS:C4021525	Abnormal pelvis bone ossification	HPO	0009106	Abnormal pelvis bone ossification
UMLS:C4024595	Abnormal ossification involving the femoral head and neck	HPO	0009107	Abnormal maturation of thigh bone head and neck
UMLS:C1858529	Denervation of the diaphragm	HPO	0009109	Denervation of the diaphragm
UMLS:C0521532	Diaphragmatic paresis	HPO	0009113	Weak diaphragm
UMLS:C4024588	Aplasia/Hypoplasia of the frontal sinuses	HPO	0009119	Aplasia/Hypoplasia of the frontal sinuses
UMLS:C4021524	Abnormal adipose tissue morphology	HPO	0009124	Abnormality of adipose tissue
UMLS:C4024583	Increased adipose tissue	HPO	0009126	Increased fat tissue
UMLS:C4021523	Upper limb amyotrophy	HPO	0009129	Amyotrophy involving the upper limbs
UMLS:C0239830	Hand muscle atrophy	HPO	0009130	Hand muscle wasting, bilateral
UMLS:C4024579	Osteolysis involving bones of the feet	HPO	0009134	Osteolysis involving bones of the feet
UMLS:C4021521	Depletion of mitochondrial DNA in muscle tissue	HPO	0009141	Depletion of mitochondrial dna in skeletal muscle tissue
UMLS:C4021520	Abnormal cerebral artery morphology	HPO	0009145	Abnormality of the cerebral arteries
UMLS:C1834034	Aplasia/Hypoplasia of the middle phalanx of the 5th finger	HPO	0009161	Absent/small middle bone of pinky finger
UMLS:C3277750	Absent middle phalanx of 5th finger	HPO	0009162	Absent middle bone of pinky finger
UMLS:C1968592	Abnormal calcification of the carpal bones	HPO	0009164	Carpal calcifications
UMLS:C1836212	Proximal/middle symphalangism of 5th finger	HPO	0009177	Fused innermost and middle bones of pinkie finger
UMLS:C4021515	Deviation of the 5th finger	HPO	0009179	Laterally displaced fifth finger
UMLS:C4024552	Triangular shaped middle phalanx of the 5th finger	HPO	0009182	Triangular shaped middle little finger bone
UMLS:C1865702	Joint contracture of the 5th finger	HPO	0009183	Fifth finger camptodactyly
UMLS:C3554612	Contracture of the proximal interphalangeal joint of the 5th finger	HPO	0009185	Contracture of the proximal interphalangeal joint of the 5th finger
UMLS:C1860253	Pseudoepiphyses of the metacarpals	HPO	0009193	Metacarpal pseudoepiphyses
UMLS:C4021509	Short proximal phalanx of the 5th finger	HPO	0009226	Short proximal phalanx of the 5th finger
UMLS:C1842878	Short 5th finger	HPO	0009237	Hypoplastic phalanges of the little finger
UMLS:C4024507	Aplasia/Hypoplasia of the distal phalanx of the 5th finger	HPO	0009239	Absent/small outermost bone of little finger
UMLS:C1868573	Distal/middle symphalangism of 5th finger	HPO	0009244	Symphalangism of the terminal and middle phalanges of the 5th finger
UMLS:C4024473	Radial deviation of the 4th finger	HPO	0009279	Radial deviation of the 4th finger
UMLS:C4021499	Short distal phalanx of the 4th finger	HPO	0009290	Short outermost bone of ring finger
UMLS:C4021497	Short middle phalanx of the 4th finger	HPO	0009295	Hypoplastic/small middle phalanx of the 4th finger
UMLS:C4024441	Enlarged epiphysis of the middle phalanx of the 3rd finger	HPO	0009324	Enlarged end part of the middle bone of the middle finger
UMLS:C4021490	Triangular epiphysis of the middle phalanx of the 3rd finger	HPO	0009331	Triangular end part of the middle bone of the middle finger
UMLS:C4021488	Enlarged epiphysis of the proximal phalanx of the 3rd finger	HPO	0009349	Enlarged epiphysis of the proximal phalanx of the 3rd finger
UMLS:C4021487	Triangular epiphysis of the proximal phalanx of the 3rd finger	HPO	0009356	Triangular end part of innermost long bone of the middle finger
UMLS:C4024412	Broad phalanges of the 5th finger	HPO	0009374	Broad phalanges of the 5th finger
UMLS:C0239594	Short finger	HPO	0009381	Stubby fingers
UMLS:C1844548	Hypoplastic finger	HPO	0009381	Stubby fingers
UMLS:C4021480	Pseudoepiphyses of the 3rd finger	HPO	0009417	Pseudoepiphyses of middle finger phalanges
UMLS:C4024362	Triangular shaped middle phalanx of the 3rd finger	HPO	0009436	Triangular shaped middle bone of the middle finger
UMLS:C4021474	Short middle phalanx of the 3rd finger	HPO	0009439	Short middle phalanx of the 3rd finger
UMLS:C4024349	Triangular shaped proximal phalanx of the 3rd finger	HPO	0009456	Triangular shaped proximal phalanx of the 3rd finger
UMLS:C4021469	Short 3rd finger	HPO	0009461	Hypoplastic/small 3rd finger
UMLS:C4024345	Radial deviation of the 3rd finger	HPO	0009462	Inward turned middle finger
UMLS:C3554614	Ulnar deviation of the 3rd finger	HPO	0009463	Ulnar deviation of middle fingers
UMLS:C1844891	Ulnar deviation of the 2nd finger	HPO	0009464	Second finger ulnar deviation
UMLS:C0231679	Ulnar deviation of the fingers	HPO	0009465	Ulnar Drift
UMLS:C1836189	Radial deviation of finger	HPO	0009466	Radially deviated phalanges
UMLS:C1844709	Radial deviation of the 2nd finger	HPO	0009467	Second finger clinodactyly
UMLS:C4021468	Deviation of the 2nd finger	HPO	0009468	Deviation of the 2nd finger
UMLS:C4021467	Contracture of the proximal interphalangeal joint of the 3rd finger	HPO	0009471	Camptodactyly of the third finger
UMLS:C0158113	Contracture of joint of hand	HPO	0009473	Contractures involving the hands
UMLS:C4024338	Deviation of the hand or of fingers of the hand	HPO	0009484	Deviation of the hand or of fingers of the hand
UMLS:C0575803	Radial deviation of hand	HPO	0009486	Radial deviation of the hand
UMLS:C0241521	Ulnar deviation of hand	HPO	0009487	Ulnar deviation of hands
UMLS:C4021465	Pseudoepiphyses of the 2nd finger	HPO	0009495	Accessory index finger phalanges
UMLS:C4024317	Enlarged epiphysis of the middle phalanx of the 2nd finger	HPO	0009516	Enlarged epiphysis of the middle phalanx of the 2nd finger
UMLS:C4024310	Triangular epiphysis of the middle phalanx of the 2nd finger	HPO	0009523	Triangular end part of the middle bone of the index finger
UMLS:C4021455	Enlarged epiphysis of the proximal phalanx of the 2nd finger	HPO	0009527	Large epiphysis of proximal index finger phalanx
UMLS:C4021454	Triangular epiphysis of the proximal phalanx of the 2nd finger	HPO	0009534	Triangular end part of innermost long bone of index finger
UMLS:C1862142	Short 2nd finger	HPO	0009536	Short index finger
UMLS:C4024297	Abnormality of the hairline	HPO	0009553	Abnormality of the hairline
UMLS:C4024295	Hypoplasia of the pharynx	HPO	0009555	Hypoplasia of the pharynx
UMLS:C3276744	Absent tibia	HPO	0009556	Absent shinbone
UMLS:C4021438	Short distal phalanx of the 2nd finger	HPO	0009566	Hypoplastic terminal index finger phalanx
UMLS:C1862144	Aplasia/Hypoplasia of the middle phalanx of the 2nd finger	HPO	0009568	Absent/small middle index finger bone
UMLS:C4024283	Triangular shaped middle phalanx of the 2nd finger	HPO	0009575	Triangular shaped middle phalanx of the 2nd finger
UMLS:C4021435	Short middle phalanx of the 2nd finger	HPO	0009577	Short middle bone of index finger
UMLS:C4021432	Triangular shaped proximal phalanx of the 2nd finger	HPO	0009587	Triangular shaped innermost bone of index finger
UMLS:C1863653	Unilateral vestibular Schwannoma	HPO	0009590	Unilateral vestibular Schwannoma
UMLS:C4021431	Abnormality of the vestibulocochlear nerve	HPO	0009591	Abnormality of the vestibulocochlear nerve
UMLS:C4024276	Peripheral Schwannoma	HPO	0009593	Peripheral Schwannoma
UMLS:C1863411	Retinal hamartoma	HPO	0009594	Retinal hamartoma
UMLS:C3810474	Occasional neurofibromas	HPO	0009595	Occasional neurofibromas
UMLS:C4021430	Short proximal phalanx of the 2nd finger	HPO	0009597	Short proximal phalanx of the second finger
UMLS:C0409346	Contracture of joint of thumb	HPO	0009600	Flexion contracture of thumb
UMLS:C3179508	Aplasia/Hypoplasia of the thumb	HPO	0009601	Aplasia/Hypoplasia of the thumb
UMLS:C3552414	Deviation of the thumb	HPO	0009603	Abnormal thumb placement
UMLS:C4021427	Complete duplication of distal phalanx of the thumb	HPO	0009606	Duplication of distal thumb phalanx
UMLS:C4024273	Complete duplication of proximal phalanx of the thumb	HPO	0009608	Complete duplication of proximal phalanx of the thumb
UMLS:C4021422	Abnormality of the distal phalanx of the thumb	HPO	0009617	Abnormality of terminal thumb phalanx
UMLS:C4021421	Abnormality of the proximal phalanx of the thumb	HPO	0009618	Abnormality of proximal thumb phalanx
UMLS:C4024270	Distally placed thumb	HPO	0009622	Distally placed thumb
UMLS:C1865572	Proximal placement of thumb	HPO	0009623	Proximally placed thumbs
UMLS:C2108146	Contractures of the interphalangeal joint of the thumb	HPO	0009626	Interphalangeal extension contractures of thumbs
UMLS:C4021418	Absent proximal phalanx of thumb	HPO	0009637	Aplasia of the proximal phalanx of the thumb
UMLS:C1855091	Short proximal phalanx of thumb	HPO	0009638	Hypoplastic/small proximal phalanx of the thumb
UMLS:C1863402	Broad distal phalanx of the thumb	HPO	0009642	Broad distal phalanx of the thumb
