DrugName	CID
1-O-Hexyl-2,3,5-trimethylhydroquinone	119193
1-Octanesulfonyl fluoride	162019
1-PHENYL-1,2-PROPANEDIONE	11363
1-PHENYLPIPERAZINE	7096
1-Pentanol	6276
1-Pentyl-3-(1-naphthoyl)indole	10382701
1-Phenyl-1H-benzoimidazole	606669
1-Phenyl-5-hydroxybenzimidazole	667662
1-Phenylcyclopentanemethylamine	205131
1-Phenylethanol	7409
1-Phenylisatin	12884
1-Phosphatidyl-myo-inositol	
1-Piperidinylethyl-1H-indole-3-carboxylate hydrochloride	9926639
1-Propanethiol	7848
1-Propanol, 2-methoxy-	14846
1-Propionyl-1H-indole-2,3-dione	589576
1-Propylidenethiosemicarbazide	6036901
1-Pyrenebutanol	2762672
1-Pyrenemethanol	104977
1-Trichloromethyl-1,2,3,4-tetrahydro-beta-carboline	119183
1-[(4xi)-|A-d-erythro-pentofuranosyl]-1,3,4,7-tetrahydro-2h-1,3-diazepin-2-one	
1-[2-(4-Methoxyphenyl)-2-[3-(4-methoxyphenyl)propoxy]ethyl]imidazole	104955
1-[2-(4-Methoxyphenyl)-2-[3-(4-methoxyphenyl)propoxy]ethyl]imidazole	104956
1-[2-(trityloxy)ethoxymethyl]uracil	11750725
1-[2-methyl-4-(1-oxo-2,3-dihydroisoindol-4-yl)phenyl]-3-(3-methylphenyl)urea(D2 Roche)	
1-[4-(2-Oxo-2-Phenylethyl)phenyl]guanidine	16758228
1-[4-(4-Aminothieno[2,3-D]pyrimidin-5-Yl)phenyl]-3-[2-Fluoro-5-(Trifluoromethyl)phenyl]urea(D2 Roche)	
1-[4-(4-amino-6-methylthieno[2,3-d]pyrimidin-5-yl)phenyl]-3-(3,5-dimethylphenyl)urea(D2 Roche)	
1-[4-(4-aminothieno[2,3-d]pyrimidin-5-yl)phenyl]-3-(3-methylphenyl)urea(D2 Roche)	
1-[4-(benzenesulfonyl)phenyl]piperazine	
1-[5-[[[[5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphoryl]oxy-hydroxy-phosphoryl]oxymethyl]-3,4-dihydroxy-tetrahydrofuran-2-yl]pyridin-1-ium-3-carboxylic acid	
1-[[4-(dimethylamino)-3-methylphenyl]methyl]-5-(2,2-diphenylacetyl)-6,7-dihydro-4H-imidazo[4,5-c]pyridine-6-carboxylic acid	4701
1-adamantan-1-yl-3-(2-hydroxyethyl)urea	263942
1-aminobenzotriazole	1367
1-aminohexylphosphonic Acid	2733961
1-benzoyl-N-phenylpyrazole-3-carboxamide	
1-benzyl-4-(1H-pyrrol-1-yl)piperidine	2779264
1-benzyl-4-methylpiperazine	763557
1-benzyl-5-phenyl-1H-imidazole	10444038
1-butanol	263
1-butoxy-4-phenoxybenzene	44562812
1-chloro-2,4-dinitrobenzene	6
1-cyclohexyl-3-(3-phenylpropyl)urea	4358
1-cyclohexyl-3-(4-methoxyphenyl)urea	3397178
1-hexadecylindole-2,3-dione	
1-hydroxy-2-nonylquinolin-1-ium-4-ol	
1-hydroxy-2-propan-2-ylguanidine	447029
1-hydroxy-3-(4-nitrophenyl)urea	5222748
1-methyl-1H-indole-3-carboxamide	823187
1-o-phosphonopentofuranose	
1-octanol	957
1-pentofuranosylpyrimidine-2,4(1H,3H)-dione	1177
1-propanol	1031
1-pyridin-2-yl-3-quinolin-5-ylurea	
1-tert-butyl-9H-carbazole	18504802
1-testosterone	236666
1-{[(4r,7s,10s,16s,19r)-19-amino-7-(2-amino-2-oxoethyl)-13-[(2s)-butan-2-yl]-16-(4-hydroxybenzyl)-10-(hydroxymethyl)-6,9,12,15,18-pentaoxo-1,2-dithia-5,8,11,14,17-pentaazacycloicosan-4-yl]carbonyl}-l-prolyl-l-isoleucylglycinamide	
10'(Z),13'(E),15'(E)-Heptadecatrienylhydroquinone	11724959
10,11-dihydrocinchonan-9-ol	
10-CF3C(OH)2-DDACTHF	46936711
10-Deazaaminopterin	100516
10-Hydroxy-infractopicrin	46228997
10-Hydroxy-infractopicrin	46228998
10-Hydroxycamptothecin	97226
10-Hydroxycamptothecin	4330531
10-Hydroxycamptothecin	14440697
10-Hydroxynortriptyline	6420504
10-Hydroxywarfarin	54692492
10-formyl-5,8,10-trideazafolic acid	135460967
10-methoxy-ginkgolide C	44420890
10-methoxyharmalan_HL60_UP	
10-methoxyharmalan_MCF7_UP	
10-methoxyharmalan_PC3_DOWN	
10-methoxyharmalan_PC3_UP	
10-propargyl-5,8-dideazafolic acid	135438608
10-trifluoroacetyl-DDACTHF	135929093
1001917-37-8	45142457
10045-45-1	82320
1009298-09-2	25262965
1009820-21-6	24748573
1029712-80-8	25145656
103-36-6	637758
10344-94-2	82565
10355-13-2	15541180
10375-56-1	25210
1037792-44-1	25025505
104285-82-7	128525
1044870-39-4	135564749
105-76-0	5271569
105156-22-7	
105365-76-2	164116
1059734-66-5	57662985
106261-27-2	10966027
107430-51-3	119342
108560-71-0	130948
1088965-37-0	46898058
109281-79-0	
1097-51-4	101966
10R-hydroxylobelane	44416453
10S-hydroxylobelane	10782199
10Z-Hymenialdisine	135413546
10Z-Hymenialdisine	135459971
10Z-Hymenialdisine	135413555
10a,12a-dimethyl-4,4a,4b,5,6,10b,11,12-octahydro-3H-naphtho[2,1-f]chromene-2,8-dione	
10h-phenothiazin-10-yl(phenyl)methanone	262319
11-cis-Retinal	5280490
11-dehydro Thromboxane B2	35024498
11-deoxy Prostaglandin E1	5283055
11-deoxy Prostaglandin E1	4834553
11-deoxy Prostaglandin E1	10065755
11-deoxy-16,16-dimethylprostaglandin E2_PC3_DOWN	
11-deoxy-16,16-dimethylprostaglandin E2_PC3_UP	
11-keto-ursolic acid	21671982
11-valeryloxynoraporphine	44447998
11032-49-8	5282367
110503-62-3	3035198
111372-46-4	194902
113-53-1	5282426
113-53-1	5284550
113-53-1	3155
113806-05-6	5281071
114-25-0	5280353
114-25-0	5353439
114-25-0	251
114-25-0	66588766
114-25-0	5315455
114-25-0	6183357
114-25-0	6323236
114-25-0	66588767
1143-70-0	5488186
1173900-33-8	44137675
118574-77-9	94171
119209-27-7	119359
119257-33-9	3081186
11H-Benzo[a]carbazole	9196
11H-Benzo[a]fluorene	9195
11b,17,21-trihydroxy-3,20-dioxo-pregn-4-en-18-al	123712
12,13-EODE_MCF7_UP	
12,13-dehydromanzamine A	23643835
12,17-dehydroxyriccardin C	24860514
12-Hydroxydodecanoic acid	79034
12-Ketoendrin	34275
12-PHENYLHEME	
12-dehydroxyriccardin C	24860512
12-hydroperoxyicosa-5,8,10,14-tetraenoic acid	1415
120716-81-6	
121-30-2	67136
122794-99-4	689824
1232-80-0	10335195
123I-Ioflupane	3086674
124020-07-1	12133445
1245-13-2	71068
12628-19-2	151723
126432-17-5	1831
126432-17-5	5353355
126432-17-5	5283159
126643-37-6	108152
126653-00-7	15887436
126861-72-1	
128-42-7	5282251
129075-56-5	148140
13(S)-HODE	6443013
13(S)-HPODE	5280720
13,14-DIHYDRO-15-KETO PROSTAGLANDIN D2	5283036
13,14-DIHYDRO-15-KETO PROSTAGLANDIN D2	10383381
13,14-DIHYDRO-15-KETO PROSTAGLANDIN D2	53394111
13,14-DIHYDRO-15-KETO PROSTAGLANDIN D2	134689046
13-(3-pentyloxiran-2-yl)trideca-5,8,11-trienoic acid	1431
13-Cis retinal	6436079
13-Cis retinal	638015
13-OxoODE	5283012
13-hydroxyoctadeca-9,11-dienoic acid	1424
13-methyl-17-prop-2-enyl-2,3,6,7,8,9,10,11,12,14,15,16-dodecahydro-1H-cyclopenta[a]phenanthren-17-ol	
1303-33-9	
130465-45-1	122324
131356-86-0	131368
131403-76-4	1784
131589-60-1	3036038
131848-97-0	2404
132861-87-1	122028
13296-76-9	5282820
13296-76-9	93077
13296-76-9	5385589
1330-43-4	10219853
133099-04-4	444031
133099-04-4	72054
13345-51-2	5280388
13464-24-9	83494
135416-43-2	108220
136572-09-3	60837
13674-84-5	26176
136982-36-0	5311057
137915-12-9	132101
139890-68-9	3034747
14-Deoxy-11,12-didehydroandrographolide	5708351
14-Deoxy-11,12-didehydroandrographolide	4262071
14-Deoxy-11,12-didehydroandrographolide	6051497
14-Deoxy-11,12-didehydroandrographolide	146158882
14-Deoxy-11,12-didehydroandrographolide	9905648
14-Deoxy-11,12-didehydroandrographolide	44583846
14-Deoxy-11,12-didehydroandrographolide	154578334
141-05-9	5271566
142975-81-3	132525
14328-51-9	736848
143317-74-2	6439461
14365-44-7	9816781
143659-20-5	11275595
145544-79-2	10000638
145757-47-7	2733503
145918-75-8	454194
145918-75-8	151173
145918-75-8	381525
145918-75-8	138106997
148436-63-9	132836
148436-63-9	5310998
14933-29-0	54677756
15(R)-Prostaglandin D2	5283094
15(R)-Prostaglandin D2	132282632
15(R)-Prostaglandin D2	4956
15(S)-15-methylprostaglandin E2_PC3_UP	
15(S)-HETE-d8	16061122
15-Acetyldeoxynivalenol	10382483
15-Hydroxy-11alpha,9alpha-(epoxymethano)prosta-5,13-dienoic acid	5354027
15-acetoxy-eremantholide B	44398297
15-delta prostaglandin J2_HL60_DOWN	
15-delta prostaglandin J2_HL60_UP	
15-delta prostaglandin J2_MCF7_DOWN	
15-delta prostaglandin J2_MCF7_UP	
15-delta prostaglandin J2_PC3_DOWN	
15-delta prostaglandin J2_PC3_UP	
15-delta prostaglandin J2_SKMEL5_DOWN	
15-delta prostaglandin J2_SKMEL5_UP	
15-deoxybudlein A	14314511
15-isobutyrylmiguanin	12039267
15-isobutyrylmiguanin	44398300
15-nor-18-Methoxycornaridine	
152-97-6	9053
15265-26-6	3032634
153436-54-5	4705
15442-64-5	439935
15442-64-5	455799
15442-64-5	27287
15442-64-5	9939074
15442-64-5	448842
15442-64-5	3802528
15442-64-5	138394128
15442-64-5	131664383
154992-24-2	132981
155180-53-3	197655
15532-75-9	4296
155701-61-4	5288494
15630-64-5	6323327
157341-41-8	177992
16,16-dimethyl prostaglandin E2	5283066
16,16-dimethylprostaglandin E2_MCF7_DOWN	
16,16-dimethylprostaglandin E2_MCF7_UP	
16,16-dimethylprostaglandin E2_PC3_DOWN	
16,16-dimethylprostaglandin E2_PC3_UP	
16-(pyridin-2-yl)methyl-estradiol	
16-(pyridin-3-yl)methyl-estradiol	
16-(pyridin-4-yl)methyl-estradiol	
16-Hydroxyestrone	114852
16-beta-ethoxymethyl-estrone	
16-beta-hydroxymethyl-estradiol	
16-isobutylidene-estradiol	53322980
16-isobutylidene-estrone	11493555
16-phenyltetranorprostaglandin E2_PC3_DOWN	
16-phenyltetranorprostaglandin E2_PC3_UP	
161417-20-5	127922
16alpha-Bromo-17beta-estradiol	66401
16alpha-Hydroxytestosterone	65545
16beta-cyano-estradiol	53322423
17-DHP	107701
17-Ethynyl estradiol	
17-Ethynyl-17-hydroxyestr-4-en-3-one	5702093
17-Hydroxy-17-methylandrost-4-en-3-one	20056806
17-Hydroxy-17-methylandrostan-3-one	4079
17-Hydroxyandrostan-3-one	10902374
17-Hydroxyandrostan-3-one	15
17-Hydroxyandrostan-3-one	10635
17-Hydroxypregnenolone	91451
17-dehydroxyriccardin C	24860511
17-hydroxy-7-methylestr-4-en-3-one	
170449-18-0	3035187
172854-55-6	56972159
172889-26-8(D2 Roche)	
172889-27-9	4878
179556-82-2	133107
17beta-Estradiol glucuronide	66424
18-Dimethylaminocoronaridine	46877893
18-HYDROXYASCOMYCIN	445642
18-Hydroxydeoxycorticosterone	64970
18-Methylaminocoronaridine	56660701
18-Methylaminocoronaridine	46877894
18-methoxycoronaridinate 2-Hydroxyethylamide	46877897
18-methoxycoronaridinate 2-methoxyethylamide	46877896
18-methoxycoronaridine	10248465
18-methoxycoronaridine	15479177
18-methoxycoronaridine	46877888
18-methoxycoronaridine	134973519
18-methoxycoronaridine	20642899
180083-23-2	3378093
18181-93-6	223355
18735-47-2	159854
18alpha-Glycyrrhetic acid	12193680
18beta-Glycyrrhetic acid	10114
191023-43-5	9805718
19438-60-9	86876
195055-03-9	9821250
195971-48-3	177399
198821-79-3	15462732
1H-1,2,4-Triazole	9257
1H-Azepine, 1-[(2,3-dihydro-2,3-dioxo-1H-indol-5-yl)sulfonyl]hexahydro-	9839586
1H-Benzimidazole, 5-methoxy-1-phenyl-	5328466
1H-Benzimidazole-2-carboxylic acid	233240
1H-Imidazole, 1-(3-methoxy-2-naphthalenyl)-	11413434
1H-Imidazole-4-ethanamine, N-methyl-	912
1H-Indene-1,2(3H)-dione	123358
1H-Indole-3-carboxylic acid, 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester	
1H-Indole-4,7-dione	152300
1H-Indole-5-carboxamide	14973220
1H-Purine, 6-(phenylthio)-	95065
1H-Purine-2,6-dione, 3,7-dihydro-3-methyl-1-(phenylmethyl)-	11821203
1H-Pyrazol-4-ol	119218
1H-Pyrazole-3-carboxylic acid	574310
1H-Pyrrole-2,5-dione, 3,4-bis(4-methoxyphenyl)-	10946795
1H-Pyrrole-2,5-dione, 3,4-diphenyl-	2752461
1S,2R-milnacipran	3033806
1h-pyrazolo[3,4-d]pyrimidine	67499
1ndy	447341
2',3'-Dideoxyadenosine	20039
2',4'-DIHYDROXYACETOPHENONE	6990
2',4'-Dihydroxychalcone	5376979
2',5'-Dideoxyadenosine 3'-monophosphate	
2'-5'dideoxyuridine	444320
2'-C-methylcytidine	500902
2'-Cyano-2'-deoxyarabinofuranosylcytosine	3035200
2'-DEOXYURIDINE	13712
2'-Deoxy cyclic AMP	188955
2'-Deoxycytidine hydrochloride	107488
2'-Deoxyuridine 5'-diphosphate	145729
2'-Hydroxychalcone	638276
2'-Hydroxyflavanone	176925
2'-Me-tecadenoson	44447542
2'-O-acetyl-ADP-ribose	72193709
2'-aminoimidazolylmethyluracils	
2'-deoxyadenosine	13730
2'-deoxycytidine	13711
2'-deoxyguanosine	135398592
2'-epi-guianin	45487149
2(1h)-pyrimidinone, 5-fluoro-1-|A-d-ribofuranosyl-	
2(3H)-Furanone, dihydro-5,5-dimethyl-4-(3-oxobutyl)-	138243
2(s)-amino-6-boronohexanoic acid	9793992
2,2',3,3',4,4',5-HEPTACHLOROBIPHENYL	37037
2,2',3,3',4,6'-Hexachlorobiphenyl	38017
2,2',3,3',6,6'-HEXACHLOROBIPHENYL	38024
2,2',3,4,4',5'-HEXACHLOROBIPHENYL	37035
2,2',3,4,4',5,5'-HEPTACHLOROBIPHENYL	37036
2,2',3,5,5',6-HEXACHLOROBIPHENYL	40471
2,2',4,4',5,5'-Hexachlorobiphenyl	37034
2,2',4,4'-TETRACHLOROBIPHENYL	17097
2,2',4,4'-Tetrahydroxybenzophenone	8571
2,2',4,5'-TETRACHLOROBIPHENYL	38876
2,2',4,5,5'-PENTACHLOROBIPHENYL	37807
2,2',4,6,6'-pentachlorobiphenyl	91662
2,2',5,5'-TETRACHLOROBIPHENYL	37248
2,2'-Azobis(2-amidinopropane)	1969
2,2'-BIPHENOL	15731
2,2'-BIPYRIDINE	1474
2,2'-Bioxirane	11254
2,2'-Dichlorobenzil	89076
2,2'-Dichlorobiphenyl	25622
2,2,2-TRICHLOROETHANOL	8259
2,2,2-TRIFLUORO-1-(4-FLUOROPHENYL)-1-(1-(4-FLUOROPHENYL)-1H-INDAZOL-5-YL)ETHANOL (DIASTEREOMERIC MIX)	46888391
2,2,2-TRIFLUOROETHANOL	6409
2,2,2-Tribromoethanol	6400
2,2,2-trifluoro-N-(4-sulfamoylphenyl)acetamide	235259
2,2,5,7,8-Pentamethyl-6-chromanol	99479
2,2-Bis(bromomethyl)propane-1,3-diol	18692
2,2-DICHLORO-1,1,1-TRIFLUOROETHANE	9385
2,2-Dibenzylcyclopentanol	10468150
2,2-Dichlorovinyldibutylphosphate	87795
2,2-Dimethoxy-2-phenylacetophenone	90571
2,2-Dimethyl-N-(2,4,6-trimethoxyphenyl)dodecanamide	122327
2,3',5-TRICHLOROBIPHENYL	38033
2,3'-DICHLOROBIPHENYL	33100
2,3,3',4,4',5-HEXACHLOROBIPHENYL	38019
2,3,3',4,4'-Pentachlorobiphenyl	36188
2,3,4',6-Tetrachlorobiphenyl	63110
2,3,4,5-TETRACHLOROPHENOL	21013
2,3,4,5-Tetrachloro-4'-biphenylol	105101
2,3,4,5-Tetrahydro-1H-benzo[c]azepine	10464472
2,3,4,5-Tetrahydro-1H-benzo[e][1,4]diazepine	2771762
2,3,4,5-tetrahydro-1,4-benzoxazepine	21882775
2,3,4,5-tetrahydrobenzo[f][1,4]thiazepine	12269106
2,3,4,6-TETRACHLOROPHENOL	6028
2,3,4,7,8-PENTACHLORODIBENZOFURAN	42128
2,3,4-TRIHYDROXYBENZOIC ACID	11874
2,3,5,6-TETRACHLOROPHENOL	13636
2,3,5,6-TETRAFLUORO-4-METHOXY-BENZAMIDE	657081
2,3,5,6-Tetrachlorobiphenyl	36402
2,3,5-(Trigsyl)HQ	101644674
2,3,5-TRICHLOROPHENOL	13619
2,3,6,7-Tetrachlorobiphenylene	81533
2,3,7,8-TETRABROMODIBENZO-P-DIOXIN	39729
2,3,7,8-TETRACHLORODIBENZOFURAN	39929
2,3-Benzofluorene	9201
2,3-Bhbbd	123725
2,3-Bisphosphoglycerate	61
2,3-Bisphosphoglycerate	9548671
2,3-DICHLOROBIPHENYL	27959
2,3-DIHYDROBENZOFURAN	10329
2,3-Dichloro-1,4-naphthoquinone	8342
2,3-Dihydroxybenzoic acid	19
2,3-Dihydroxynaphthalene	7091
2,3-Dihydroxypropyladenine	21119271
2,3-Dimethoxybenzo[i]phenanthridines	
2,3-Dimethylhydroquinone	69100
2,3-Diphenylindole	77020
2,3-Epoxyaflatoxin B1	104756
2,3-HEPTANEDIONE	60983
2,3-HEXANEDIONE	19707
2,3-PENTANEDIONE	11747
2,3-butanediol	262
2,3-butanedione	650
2,3-diformyloxypropyl formate	5460048
2,3-dihydro-1H-benzo[f]chromen-1-one	98646
2,4'-DICHLOROBIPHENYL	36982
2,4'-Dibromoacetophenone	7454
2,4,4',5-TETRACHLOROBIPHENYL	36218
2,4,4'-TRICHLOROBIPHENYL	23448
2,4,4-triphenylimidazoline	22054806
2,4,5-TRICHLOROPHENOL	7271
2,4,5-trichlorophenoxyacetic acid	1480
2,4,6-TRIBROMOANISOLE	11839
2,4,6-TRICHLOROBIPHENYL	37247
2,4,6-TRICHLOROPHENOL	6914
2,4,6-Trichlorophenylhydrazine	79234
2,4,6-tribromophenol	1483
2,4-DECADIENAL	5283349
2,4-DIAMINO-5-(FORMYLAMINO)-6-HYDROXYPYRIMIDINE	135463573
2,4-DIBROMOPHENOL	12005
2,4-DICHLOROANILINE	11123
2,4-DICHLOROPHENOL	8449
2,4-DIHYDROXYBENZOPHENONE	8572
2,4-DINITROTOLUENE	8461
2,4-Decadienal, (2Z,4E)-	
2,4-Di-tert-butylphenol	7311
2,4-Diaminobutanoic acid	470
2,4-Diaminopyrimidine	67431
2,4-Diaminotoluene	7261
2,4-Dichloro-5-sulfamoylbenzoic acid	17655
2,4-Dichlorobenzyl mercaptan	95756
2,4-Diisocyanato-1-methylbenzene	11443
2,4-Dimethylaniline	7250
2,4-Dinitrobenzenesulfonic acid	6959
2,4-Dinitrofluorobenzene	6264
2,4-Dinitroiodobenzene	69730
2,4-Dinitrophenolate	167909
2,4-HEPTADIENAL	5283321
2,4-HEXADIENAL	637564
2,4-HEXADIENEDIAL	5283312
2,4-Hexadienedioic acid	5356793
2,4-Hexadienedioic acid	310
2,4-Hexadienedioic acid	5280518
2,4-Nonadienal, (E,E)-	5283339
2,4-PYRIDINEDICARBOXYLIC ACID	10365
2,4-THIAZOLIDINEDIONE	5437
2,4-diamino-6-phenyl-5,6,7,8,-tetrahydropteridine	445109
2,4-dichlorophenoxyacetic acid	1486
2,4-dinitrofluorobenzene Sulfonic Acid	3035215
2,4-dinitrophenol	1493
2,5-Anhydroglucitol-1,6-Biphosphate	445555
2,5-DICHLOROBIPHENYL	36980
2,5-Dideoxy-2,5-imino-D-mannitol	124702
2,5-Dihydroxybenzaldehyde	70949
2,5-Dimethoxyamphetamine	62787
2,5-Dimethylbenzene-1,4-diamine	160824
2,5-HEXANEDIONE	8035
2,5-Pyrrolidinedione, 3-bromo-	
2,5-bis(4-Hydroxyphenyl)thiophene	14905189
2,5-bis(4-methoxyphenyl)thiophene	3552928
2,5-bis(4-nitrophenyl)thiophene	4373578
2,5-dimethylcelecoxib	11545682
2,6,10-Dodecatrienal, 3,7,11-trimethyl-, (2E,6E)-	5280598
2,6,10-Dodecatrienal, 3,7,11-trimethyl-, (2E,6E)-	68150
2,6,9,9-tetramethylcycloundeca-2,6,10-trien-1-one	5725
2,6,9,9-tetramethylcycloundeca-2,6,10-trien-1-one	5353004
2,6,9,9-tetramethylcycloundeca-2,6,10-trien-1-one	5372142
2,6,9,9-tetramethylcycloundeca-2,6,10-trien-1-one	5470187
2,6-DI-TERT-BUTYLPHENOL	31405
2,6-DIBROMOPHENOL	11847
2,6-DICHLORO-4-NITROPHENOL	12066
2,6-DICHLOROBIPHENYL	36342
2,6-DICHLOROINDOPHENOL	13726
2,6-DIHYDROXYBENZOIC ACID	9338
2,6-DIMETHYLNAPHTHALENE	11387
2,6-DIMETHYLPHENOL	11335
2,6-DINITROTOLUENE	11813
2,6-Di-tert-butyl-4-methylphenol	31404
2,6-Dichlorobenzonitrile	3031
2,6-Diisocyanatotoluene	7040
2,6-Dimethylaniline	6896
2,6-Naphthalenedicarboxylic acid	14357
2,6-Pyridinedicarboxylic acid	10367
2,7,8-TRIMETHYL-2-[(3E,7E,11E,15E,19E,23E,27E)-4,8,12,16,20,24,28,32-O CTAMETHYL-3,7,11,15,19,23,27,31-TRITRIACONTAOCTAENYL]-6-CHROMANOL	5282349
2,7-Bis(3-chloropropionamido)anthraquinone	10669736
2,7-Bis(4-chlorobutyramido)anthraquinone	44242844
2,7-Bis(acetamido)anthraquinone	44568336
2,7-Bis(benzoamido)anthraquinone	44243461
2,7-Bis(butyramido)anthraquinone	44243462
2,7-Bis(chloroacetamido)anthraquinone	44243423
2,7-Bis(cyclohexanecarbonamido)anthraquinone	44243425
2,7-Bis(cyclopentanecarbonamido)anthraquinone	44568364
2,7-Bis(cyclopropanecarbonamido)anthraquinone	44243459
2,7-Bis(phenylacetamido)anthraquinone	44232525
2,7-Bis(phenylpropionamido)anthraquinone	44243460
2,7-Bis(propionamido)anthraquinone	44568337
2,7-Bis[2-(butylamino)acetamido]anthraquinone	44568666
2,7-Bis[2-(diethylamino)acetamido]anthraquinone	44243424
2,7-Bis[2-(dimethylamino)acetamido]anthraquinone	44568710
2,7-Bis[2-(ethylamino)acetamido]anthraquinone	44568712
2,7-Bis[2-(isobutylamino)acetamido]anthraquinone	44568765
2,7-Bis[2-(isopropylamino)acetamido]anthraquinone	44568764
2,7-Bis[2-(piperazino)acetamido]anthraquinone	44568763
2,7-Bis[2-(piperidino)acetamido]anthraquinone	44568668
2,7-Bis[2-(propylamino)acetamido]anthraquinone	44568711
2,7-Bis[2-(pyrrolidino)acetamido]anthraquinone	44568667
2,7-Bis[3-(butylamino)propionamido]anthraquinone	44568189
2,7-Bis[3-(ethylamino)propionamido]anthraquinone	44242847
2,7-Bis[3-(piperazino)propionamido]anthraquinone	44242845
2,7-Bis[3-(propylamino)propionamido]anthraquinone	44242848
2,7-DINITROFLUORENE	21502
2,7-Diaminoanthraquinone	11798
2,7-Dinitroantraquinone	69057
2-(1,1'-BIPHENYL-4-YL)PROPANOIC ACID	448006
2-(2,4-diethyloctoxy)-N-[2-(2,4-diethyloctoxy)ethyl]-N-methylethanamine	
2-(2,4-diphenyl-1,3-thiazol-5-yl)acetic acid	2763923
2-(2-Aminoethyl)pyridine	75919
2-(2-Benzofuranyl)-2-imidazoline	
2-(2-CARBOXY-5-MERCAPTO-PENTYL)-BENZOIC ACID	
2-(2-Chlorophenyl)-2-morpholin-4-ylethylamine	3847395
2-(2-Pyridyl)benzimidazole	70821
2-(2-Quinolin-3-Ylpyridin-4-Yl)-1,5,6,7-Tetrahydro-4h-Pyrrolo[3,2-C]pyridin-4-One(D2 Roche)	
2-(2-chloropyridin-4-yl)-6,7-dihydro-1H-pyrrolo[3,2-c]pyridin-4(5H)-one(D2 Roche)	
2-(2-cyclohexylphenoxy)acetic acid	346737
2-(2-ethoxyethyl)-3-ethylbut-2-enedioic acid	237786
2-(2-hydroxy-phenyl)-1h-indole-5-carboxamidine	1507
2-(2-naphthamido)benzoic acid	13707619
2-(3,7-dimethylocta-2,6-dienyl)-5,6-dimethoxy-3-methyl-cyclohexa-2,5-diene-1,4-dione	
2-(3-carboxybenzyl)succinic acid	11499788
2-(3-isobutylphenyl)propanoic acid	11424295
2-(4-Amino-phenyl)-benzofuran-5-ol	
2-(4-CHLOROPHENOXY)PROPANOIC ACID	18703
2-(4-DIMETHYLAMINOPHENYL)-6-IODO-4-CHROMENONE	11574659
2-(4-FLUORO-BENZYL)-ISOQUINOLINE-1,3,4-TRIONE	
2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL	656936
2-(4-METHOXY-BENZYL)-ISOQUINOLINE-1,3,4-TRIONE	
2-(4-benzylphenoxy)ethanamine	10609349
2-(4-benzylpiperazino)-1,3-benzothiazole	1484933
2-(4-bromo-2-formylphenoxy)acetic acid	968879
2-(4-chloro-2-cyclohexylphenoxy)acetic acid	230826
2-(4-chlorophenyl)chromen-4-one	151515
2-(4-methoxyphenyl)-N-(1,3-thiazol-2-yl)acetamide	770967
2-(4-methylpiperazin-1-yl)quinoline	5013
2-(4-phenoxyphenoxy)ethanamine	11031651
2-(7-aminoheptyl)guanidine	448393
2-(Fluoromethyl)dehydroornithine ethyl ester	6438751
2-(Methylamino)ethanol	8016
2-(Methylamino)isobutyric acid	75725
2-(OXALYL-AMINO)-BENZOIC ACID	444764
2-(cyclohexylamino)benzoic acid	19826721
2-(ethoxycarbonyl)-1H-indole-5-carboxylic acid	18071365
2-(p-Chlorobenzyl)isothiouronium chloride	68342
2-(p-Nonylphenoxy)ethanol	7700
2-(phosphonomethyl)pentanedioic acid	10130754
2-(piperazin-1-yl)phenol	70530
2-ALLYLPHENOL	15624
2-AMINO-3-(4-HYDROXY-1,2,5-OXADIAZOL-3-YL)PROPIONIC ACID (STRUCTURAL MIX)	46237944
2-AMINO-4,6-DIMETHYLPYRIDINE	21507
2-AMINO-4,6-DINITROTOLUENE	37182
2-AMINO-5-NITROPHENOL	4984721
2-AMINO-6-CHLOROPYRAZINE	118458
2-AMINO-N,3,3-TRIMETHYLBUTANAMIDE	3496445
2-AMINOANTHRAQUINONE	8341
2-AMINOETHANIMIDIC ACID	4471892
2-AMINOPYRIDINE	10439
2-AMINOPYRIMIDINE	7978
2-AMINOTHIAZOLE	2155
2-Acetamidofluorene	5897
2-Acetylaminoethyl 18-methoxycoronaridinate	46877890
2-Allylvaleric acid	104896
2-Amino-2-indancarboxylic acid	250936
2-Amino-3-Oxo-4-Sulfo-Butyric Acid	
2-Amino-3-benzyloxypyridine	90334
2-Amino-5-phosphonopentanoic acid	1216
2-Amino-7-phosphonoheptanoic acid	3122
2-Amino-9H-pyrido[2,3-b]indole	62805
2-Amino-N-quinolin-8-yl-benzenesulfonamide	1070159
2-Aminoanthracene	11937
2-Aminobenzenesulfonamide	72894
2-Aminobiphenyl	7015
2-Aminoethanethiol	6058
2-Aminoethyl dihydrogen phosphate	1015
2-Aminoethyl diphenylborinate	1598
2-Aminohexanedioic acid	469
2-Aminoisobutyric acid	6119
2-Aminopent-4-ynoic acid	95575
2-Aminophenol	5801
2-Aminotetralin-2-carboxylic acid	235533
2-Aminothiazoline	15689
2-Aminothiophenol	8713
2-Anilino-5-aryloxazole 11	5329846
2-Anilino-5-aryloxazole 12	5329847
