DiseaseID	DiseaseName	has_db_xref
HP:0010039	Aplasia/Hypoplasia of the 3rd metacarpal	UMLS:C4024089
HP:0010040	Aplasia of the 3rd metacarpal	UMLS:C4024088
HP:0010041	Short 3rd metacarpal	UMLS:C1850631
HP:0010042	Aplasia/Hypoplasia of the 4th metacarpal	UMLS:C4024087
HP:0010043	Aplasia of the 4th metacarpal	UMLS:C4024086
HP:0010044	Short 4th metacarpal	UMLS:C1840309
HP:0010045	Aplasia/Hypoplasia of the 5th metacarpal	UMLS:C4024085
HP:0010046	Aplasia of the 5th metacarpal	UMLS:C1867929
HP:0010047	Short 5th metacarpal	UMLS:C1861388
HP:0010048	Aplasia of metacarpal bones	UMLS:C1846473
HP:0010049	Short metacarpal	UMLS:C1837084
HP:0010051	Deviation of the hallux	UMLS:C4021344
HP:0010052	Abnormal morphology of the proximal phalanx of the hallux	UMLS:C4024084
HP:0010053	Abnormality of the distal phalanx of the hallux	UMLS:C4024083
HP:0010054	Abnormality of the first metatarsal bone	UMLS:C4024082
HP:0010055	Broad hallux	UMLS:C1867131
HP:0010056	Abnormality of the epiphyses of the hallux	UMLS:C4024081
HP:0010057	Abnormality of the phalanges of the hallux	UMLS:C4024080
HP:0010058	Aplasia/Hypoplasia of the phalanges of the hallux	UMLS:C4024079
HP:0010059	Broad hallux phalanx	UMLS:C4021343
HP:0010060	Bullet-shaped hallux phalanx	UMLS:C4021342
HP:0010061	Curved hallux phalanx	UMLS:C4021341
HP:0010062	Osteolytic defects of the phalanges of the hallux	UMLS:C4024078
HP:0010063	Patchy sclerosis of hallux phalanx	UMLS:C4021340
HP:0010064	Symphalangism affecting the phalanges of the hallux	UMLS:C1836216
HP:0010065	Triangular shaped phalanges of the hallux	UMLS:C4024077
HP:0010066	Duplication of phalanx of hallux	UMLS:C4020691|UMLS:C1860164
HP:0010067	Aplasia/hypoplasia of the 1st metatarsal	UMLS:C4024076
HP:0010068	Broad first metatarsal	UMLS:C1855899
HP:0010069	Bullet-shaped 1st metatarsal	UMLS:C4024075
HP:0010070	Curved 1st metatarsal	UMLS:C4024074
HP:0010071	Osteolytic defects of the 1st metatarsal	UMLS:C4024073
HP:0010072	Patchy sclerosis of the 1st metatarsal	UMLS:C4024072
HP:0010073	Synostosis involving the 1st metatarsal	UMLS:C4024071
HP:0010074	Triangular shaped 1st metatarsal	UMLS:C4024070
HP:0010075	Duplication of the 1st metatarsal	UMLS:C1851855
HP:0010076	Aplasia/Hypoplasia of the distal phalanx of the hallux	UMLS:C4024069
HP:0010077	Broad distal phalanx of the hallux	UMLS:C4024068
HP:0010078	Bullet-shaped distal phalanx of the hallux	UMLS:C4024067
HP:0010079	Curved distal phalanx of the hallux	UMLS:C4024066
HP:0010080	Osteolytic defects of the distal phalanx of the hallux	UMLS:C4024065
HP:0010081	Patchy sclerosis of the distal phalanx of the hallux	UMLS:C4024064
HP:0010082	Symphalangism affecting the distal phalanx of the hallux	UMLS:C4024063
HP:0010083	Triangular shaped distal phalanx of the hallux	UMLS:C4024062
HP:0010084	Duplication of the distal phalanx of the hallux	UMLS:C4021339
HP:0010085	Aplasia/Hypoplasia of the proximal phalanx of the hallux	UMLS:C4024061
HP:0010086	Broad proximal phalanx of the hallux	UMLS:C4021338
HP:0010087	Bullet-shaped proximal phalanx of the hallux	UMLS:C4024060
HP:0010088	Curved proximal phalanx of the hallux	UMLS:C4024059
HP:0010089	Osteolytic defects of the proximal phalanx of the hallux	UMLS:C4024058
HP:0010090	Patchy sclerosis of the proximal phalanx of the hallux	UMLS:C4024057
HP:0010091	Symphalangism affecting the proximal phalanx of the hallux	UMLS:C4024056
HP:0010092	Triangular shaped proximal phalanx of the hallux	UMLS:C4024055
HP:0010093	Duplication of the proximal phalanx of the hallux	UMLS:C4024054
HP:0010094	Complete duplication of the proximal phalanx of the hallux	UMLS:C4024053
HP:0010095	Partial duplication of the proximal phalanx of the hallux	UMLS:C4024052
HP:0010096	Complete duplication of the distal phalanx of the hallux	UMLS:C4024051
HP:0010097	Partial duplication of the distal phalanx of the hallux	UMLS:C4021337
HP:0010098	Complete duplication of the 1st metatarsal	UMLS:C4024050
HP:0010099	Partial duplication of the 1st metatarsal	UMLS:C4024049
HP:0010100	Complete duplication of hallux phalanx	UMLS:C4021336
HP:0010101	Partial duplication of the phalanges of the hallux	UMLS:C1855005
HP:0010102	Aplasia of the distal phalanx of the hallux	UMLS:C4024048
HP:0010103	Short distal phalanx of hallux	UMLS:C4021335
HP:0010104	Absent first metatarsal	UMLS:C1863382
HP:0010105	Short first metatarsal	UMLS:C1841688
HP:0010106	Aplasia of the proximal phalanx of the hallux	UMLS:C4024047
HP:0010107	Short proximal phalanx of hallux	UMLS:C1862159
HP:0010109	Short hallux	UMLS:C1865992
HP:0010110	Aplasia of the phalanges of the hallux	UMLS:C4024046
HP:0010111	Short phalanx of hallux	UMLS:C4021334
HP:0010112	Mesoaxial foot polydactyly	UMLS:C4021333
HP:0010113	Absent hallux epiphysis	UMLS:C4020906
HP:0010114	Bracket epiphyses of the hallux	UMLS:C4024045
HP:0010115	Cone-shaped epiphyses of the hallux	UMLS:C4024044
HP:0010116	Enlarged epiphyses of the hallux	UMLS:C4024043
HP:0010117	Fragmentation of the epiphyses of the hallux	UMLS:C4024042
HP:0010118	Irregular epiphyses of the hallux	UMLS:C4024041
HP:0010119	Ivory epiphyses of the hallux	UMLS:C4024040
HP:0010120	Pseudoepiphyses of the hallux	UMLS:C4024039
HP:0010121	Small epiphyses of the hallux	UMLS:C4024038
HP:0010122	Stippling of the epiphyses of the hallux	UMLS:C4024037
HP:0010123	Triangular epiphyses of the hallux	UMLS:C4024036
HP:0010124	Abnormality of the epiphysis of the distal phalanx of the hallux	UMLS:C4024035
HP:0010125	Abnormality of the epiphysis of the 1st metatarsal	UMLS:C4024034
HP:0010126	Abnormality of the epiphysis of the proximal phalanx of the hallux	UMLS:C4024033
HP:0010127	Absent epiphysis of the proximal phalanx of the hallux	UMLS:C4024032
HP:0010128	Bracket epiphysis of the proximal phalanx of the hallux	UMLS:C4024031
HP:0010129	Cone-shaped epiphysis of the proximal phalanx of the hallux	UMLS:C4024030
HP:0010130	Enlarged epiphysis of the proximal phalanx of the hallux	UMLS:C4024029
HP:0010131	Fragmentation of the epiphysis of the proximal phalanx of the hallux	UMLS:C4024028
HP:0010132	Irregular epiphysis of the proximal phalanx of the hallux	UMLS:C4024027
HP:0010133	Ivory epiphysis of the proximal phalanx of the hallux	UMLS:C4024026
HP:0010134	Pseudoepiphysis of the proximal phalanx of the hallux	UMLS:C4024025
HP:0010135	Small epiphysis of the proximal phalanx of the hallux	UMLS:C4024024
HP:0010136	Stippling of the epiphysis of the proximal phalanx of the hallux	UMLS:C4024023
HP:0010137	Triangular epiphysis of the proximal phalanx of the hallux	UMLS:C4024022
HP:0010138	Absent epiphysis of the distal phalanx of the hallux	UMLS:C4024021
HP:0010139	Bracket epiphysis of the distal phalanx of the hallux	UMLS:C4024020
HP:0010140	Cone-shaped epiphysis of the distal phalanx of the hallux	UMLS:C4024019
HP:0010141	Enlarged epiphysis of the distal phalanx of the hallux	UMLS:C4024018
HP:0010142	Fragmentation of the epiphysis of the distal phalanx of the hallux	UMLS:C4024017
HP:0010143	Irregular epiphysis of the distal phalanx of the hallux	UMLS:C4024016
HP:0010144	Ivory epiphysis of the distal phalanx of the hallux	UMLS:C4024015
HP:0010145	Pseudoepiphysis of the distal phalanx of the hallux	UMLS:C4024014
HP:0010146	Small epiphysis of the distal phalanx of the hallux	UMLS:C4024013
HP:0010147	Stippling of the epiphysis of the distal phalanx of the hallux	UMLS:C4024012
HP:0010148	Triangular epiphysis of the distal phalanx of the hallux	UMLS:C4024011
HP:0010149	Absent epiphysis of the 1st metatarsal	UMLS:C4024010
HP:0010150	Bracket epiphysis of the 1st metatarsal	UMLS:C4024009
HP:0010151	Cone-shaped epiphysis of the 1st metatarsal	UMLS:C4024008
HP:0010152	Enlarged epiphysis of the 1st metatarsal	UMLS:C4024007
HP:0010153	Fragmentation of the epiphysis of the 1st metatarsal	UMLS:C4024006
HP:0010154	Irregular epiphysis of the 1st metatarsal	UMLS:C4024005
HP:0010155	Ivory epiphysis of the 1st metatarsal	UMLS:C4024004
HP:0010156	Pseudoepiphysis of the 1st metatarsal	UMLS:C4024003
HP:0010157	Small epiphysis of the 1st metatarsal	UMLS:C4024002
HP:0010158	Stippling of the epiphysis of the 1st metatarsal	UMLS:C4024001
HP:0010159	Triangular epiphysis of the 1st metatarsal	UMLS:C4024000
HP:0010160	Abnormality of the epiphyses of the toes	UMLS:C4023999
HP:0010161	Abnormality of the phalanges of the toes	UMLS:C4023998
HP:0010162	Absent epiphyses of the toes	UMLS:C4023997
HP:0010163	Bracket epiphyses of the toes	UMLS:C4023996
HP:0010164	Cone-shaped epiphyses of the toes	UMLS:C4023995
HP:0010165	Enlarged epiphyses of the toes	UMLS:C4023994
HP:0010166	Fragmentation of the epiphyses of the toes	UMLS:C4023993
HP:0010167	Irregular epiphyses of the toes	UMLS:C4023992
HP:0010168	Ivory epiphyses of the toes	UMLS:C4023991
HP:0010169	Pseudoepiphyses of the toes	UMLS:C4023990
HP:0010170	Small epiphyses of the toes	UMLS:C4023989
HP:0010171	Epiphyseal stippling of toe phalanges	UMLS:C4021332
HP:0010172	Triangular epiphyses of the toes	UMLS:C4023988
HP:0010173	Aplasia/Hypoplasia of the phalanges of the toes	UMLS:C4023987
HP:0010174	Broad phalanx of the toes	UMLS:C4023986
HP:0010175	Bullet-shaped toe phalanx	UMLS:C4021331
HP:0010176	Curved toe phalanx	UMLS:C4021330
HP:0010177	Osteolytic defects of the phalanges of the toes	UMLS:C4023985
HP:0010178	Patchy sclerosis of toe phalanx	UMLS:C4021329
HP:0010179	Symphalangism affecting the phalanges of the toes	UMLS:C4023984
HP:0010180	Triangular shaped phalanges of the toes	UMLS:C4023983
HP:0010181	Duplication of phalanx of toe	UMLS:C4021328
HP:0010182	Abnormality of the distal phalanges of the toes	UMLS:C4023982
HP:0010183	Abnormality of the middle phalanges of the toes	UMLS:C4023981
HP:0010184	Abnormality of toe proximal phalanx	UMLS:C4021327
HP:0010185	Aplasia/Hypoplasia of the distal phalanges of the toes	UMLS:C4021326|UMLS:C4020773
HP:0010186	Broad distal phalanx of the toes	UMLS:C4023980
HP:0010187	Bullet-shaped distal toe phalanx	UMLS:C4021325
HP:0010188	Curved distal toe phalanx	UMLS:C4021324
HP:0010189	Osteolytic defects of the distal phalanges of the toes	UMLS:C4023979
HP:0010190	Patchy sclerosis of distal toe phalanx	UMLS:C4021323
HP:0010191	Symphalangism affecting the distal phalanges of the toes	UMLS:C4023978
HP:0010192	Triangular shaped distal phalanges of the toes	UMLS:C4023977
HP:0010193	Duplication of distal phalanx of toe	UMLS:C4021322
HP:0010194	Aplasia/Hypoplasia of the middle phalanges of the toes	UMLS:C4023976
HP:0010195	Broad middle phalanges of the toes	UMLS:C4023975
HP:0010196	Bullet-shaped middle toe phalanx	UMLS:C4021321
HP:0010197	Curved middle toe phalanx	UMLS:C4021320
HP:0010198	Osteolytic defects of the middle phalanges of the toes	UMLS:C4023974
HP:0010199	Patchy sclerosis of middle toe phalanx	UMLS:C4021319
HP:0010200	Symphalangism affecting the middle phalanges of the toes	UMLS:C4023973
HP:0010201	Triangular shaped middle phalanges of the toes	UMLS:C4023972
HP:0010202	Duplication of middle phalanx of toe	UMLS:C4021318
HP:0010203	Aplasia/hypoplasia of proximal toe phalanx	UMLS:C4021317
HP:0010204	Broad proximal phalanx of toe	UMLS:C4023971
HP:0010205	Bullet-shaped proximal toe phalanx	UMLS:C4021316
HP:0010206	Curved proximal toe phalanx	UMLS:C4021315
HP:0010207	Osteolytic defect of the proximal toe phalanx	UMLS:C4021314
HP:0010208	Patchy sclerosis of proximal toe phalanx	UMLS:C4021313
HP:0010209	Symphalangism affecting the proximal phalanges of the toes	UMLS:C4023970
HP:0010210	Triangular shaped proximal phalanges of the toes	UMLS:C4023969
HP:0010211	Duplication of proximal phalanx of toe	UMLS:C4021312
HP:0010212	Flexion contracture of the hallux	UMLS:C4021311
HP:0010213	Contracture of the tarsometatarsal joint of the hallux	UMLS:C4023968
HP:0010214	Contracture of the interphalangeal joint of the hallux	UMLS:C4023967
HP:0010215	Contractures of the metatarsophalangeal joint of the hallux	UMLS:C4023966
HP:0010219	Structural foot deformity	UMLS:C4023965
HP:0010220	Abnormality of the epiphysis of the 2nd metacarpal	UMLS:C4023964
HP:0010221	obsolete Pseudoepiphysis of the 2nd metacarpal	
HP:0010222	Abnormality of the epiphysis of the 3rd metacarpal	UMLS:C4023962
HP:0010223	Pseudoepiphysis of the 3rd metacarpal	UMLS:C4023961
HP:0010224	Abnormality of the epiphysis of the 4th metacarpal	UMLS:C4023960
HP:0010225	Pseudoepiphysis of the 4th metacarpal	UMLS:C4023959
HP:0010226	Abnormality of the epiphysis of the 5th metacarpal	UMLS:C4023958
HP:0010227	Pseudoepiphysis of the 5th metacarpal	UMLS:C4023957
HP:0010228	Absent epiphyses of the phalanges of the hand	UMLS:C4021310
HP:0010229	Bracket epiphyses of the phalanges of the hand	UMLS:C4021309
HP:0010230	Cone-shaped epiphyses of the phalanges of the hand	UMLS:C1859480
HP:0010231	Enlarged epiphyses of the phalanges of the hand	UMLS:C1865036
HP:0010232	Fragmentation of the epiphyses of the phalanges of the hand	UMLS:C4021308
HP:0010233	Irregular epiphyses of the phalanges of the hand	UMLS:C4021307
HP:0010234	Ivory epiphyses of the phalanges of the hand	UMLS:C1857651
HP:0010235	Pseudoepiphyses of the phalanges of the hand	UMLS:C4021306
HP:0010236	Small epiphyses of the phalanges of the hand	UMLS:C4021305
HP:0010237	Epiphyseal stippling of finger phalanges	UMLS:C4021304
HP:0010238	Triangular epiphyses of the phalanges of the hand	UMLS:C4021303
HP:0010239	Aplasia of the middle phalanx of the hand	UMLS:C1862096
HP:0010241	Short proximal phalanx of finger	UMLS:C1860606
HP:0010242	Aplasia of the proximal phalanges of the hand	UMLS:C4021302
HP:0010243	Abnormality of the epiphyses of the distal phalanx of finger	UMLS:C4023956
HP:0010244	Abnormality of the epiphyses of the middle phalanges of the hand	UMLS:C4023955
HP:0010245	Abnormality of the epiphyses of the proximal phalanges of the hand	UMLS:C4023954
HP:0010246	Absent epiphyses of the distal phalanges of the hand	UMLS:C4023953
HP:0010247	Bracket epiphyses of the distal phalanges of the hand	UMLS:C4023952
HP:0010248	Cone-shaped epiphyses of the distal phalanges of the hand	UMLS:C4023951
HP:0010249	Enlarged epiphyses of the distal phalanges of the hand	UMLS:C4023950
HP:0010250	Fragmentation of the epiphyses of the distal phalanges of the hand	UMLS:C4023949
HP:0010251	Irregular epiphyses of the distal phalanges of the hand	UMLS:C4023948
HP:0010252	Ivory epiphyses of the distal phalanges of the hand	UMLS:C4021301
HP:0010253	Pseudoepiphyses of the distal phalanges of the hand	UMLS:C4023947
HP:0010254	Small epiphyses of the distal phalanges of the hand	UMLS:C4023946
HP:0010255	Stippling of the epiphyses of the distal phalanges of the hand	UMLS:C4023945
HP:0010256	Triangular epiphyses of the distal phalanges of the hand	UMLS:C4023944
HP:0010257	Absent epiphyses of the middle phalanges of the hand	UMLS:C4023943
HP:0010258	Bracket epiphyses of the middle phalanges of the hand	UMLS:C4023942
HP:0010259	Cone-shaped epiphyses of the middle phalanges of the hand	UMLS:C1860828
HP:0010260	Enlarged epiphyses of the middle phalanges of the hand	UMLS:C4023941
HP:0010261	Fragmentation of the epiphyses of the middle phalanges of the hand	UMLS:C4023940
HP:0010262	Irregular epiphyses of the middle phalanges of the hand	UMLS:C4023939
HP:0010263	Ivory epiphyses of the middle phalanges of the hand	UMLS:C4023938
HP:0010264	Pseudoepiphyses of the middle phalanges of the hand	UMLS:C4023937
HP:0010265	Small epiphyses of the middle phalanges of the hand	UMLS:C4023936
HP:0010266	Stippling of the epiphyses of the middle phalanges of the hand	UMLS:C4023935
HP:0010267	Triangular epiphyses of the middle phalanges of the hand	UMLS:C4023934
HP:0010268	Absent epiphyses of the proximal phalanges of the hand	UMLS:C4023933
HP:0010269	Bracket epiphyses of the proximal phalanges of the hand	UMLS:C4023932
HP:0010270	Cone-shaped epiphyses of the proximal phalanges of the hand	UMLS:C4023931
HP:0010271	Enlarged epiphyses of the proximal phalanges of the hand	UMLS:C4023930
HP:0010272	Fragmentation of the epiphyses of the proximal phalanges of the hand	UMLS:C4023929
HP:0010273	Irregular epiphyses of the proximal phalanges of the hand	UMLS:C4023928
HP:0010274	Ivory epiphyses of the proximal phalanges of the hand	UMLS:C4023927
HP:0010275	Pseudoepiphyses of the proximal phalanges of the hand	UMLS:C4023926
HP:0010276	Small epiphyses of the proximal phalanges of the hand	UMLS:C4023925
HP:0010277	Stippling of the epiphyses of the proximal phalanges of the hand	UMLS:C4023924
HP:0010278	Triangular epiphyses of the proximal phalanges of the hand	UMLS:C4023923
HP:0010280	Stomatitis	MSH:D013280|SNOMEDCT_US:61170000|UMLS:C0038362|UMLS:C0149704|SNOMEDCT_US:20607006
HP:0010281	Cleft lower lip	UMLS:C1856026
HP:0010282	Thin lower lip vermilion	UMLS:C2053440
HP:0010284	Intra-oral hyperpigmentation	UMLS:C0399483|UMLS:C4280389|UMLS:C0877541|UMLS:C4280387|UMLS:C4280388|SNOMEDCT_US:235038002
HP:0010285	Oral synechia	UMLS:C4023921
HP:0010286	Abnormal salivary gland morphology	SNOMEDCT_US:10890000|UMLS:C0036093|UMLS:C0149772|MSH:D012466
HP:0010287	Abnormality of the submandibular glands	UMLS:C4023920
HP:0010288	Abnormality of the sublingual glands	UMLS:C4023919
HP:0010289	Cleft of alveolar ridge of maxilla	UMLS:C1398533|UMLS:C2919907|UMLS:C4280386|SNOMEDCT_US:445306000
HP:0010290	Short hard palate	UMLS:C1398301|UMLS:C4023918|UMLS:C4020772
HP:0010291	Prominent palatine ridges	UMLS:C4021300
HP:0010292	Absent uvula	UMLS:C0266121|SNOMEDCT_US:25148007
HP:0010293	Aplasia/Hypoplasia of the uvula	UMLS:C4023917
HP:0010294	Palate fistula	UMLS:C2032780|UMLS:C4280385
HP:0010295	Aplasia/Hypoplasia of the tongue	UMLS:C4280384|UMLS:C4023916
HP:0010296	Ankyloglossia	MSH:D000072676|SNOMEDCT_US:67787004|UMLS:C0152415
HP:0010297	Bifid tongue	SNOMEDCT_US:84557007|UMLS:C4255098|UMLS:C0266111
HP:0010298	Smooth tongue	SNOMEDCT_US:9491003|UMLS:C4280383|UMLS:C0155964|UMLS:C4280381|UMLS:C4280382
HP:0010299	Abnormal dentin morphology	UMLS:C4021299
HP:0010300	Abnormally low-pitched voice	UMLS:C4023915
HP:0010301	Spinal dysraphism	SNOMEDCT_US:253098009|UMLS:C0027794|MSH:D009436
HP:0010302	Spinal cord tumor	MSH:D013120|NCIT:C3262|SNOMEDCT_US:126962006|UMLS:C0037930
HP:0010303	Abnormal spinal meningeal morphology	UMLS:C4023914
HP:0010304	Spinal meningeal diverticulum	UMLS:C4023913
HP:0010305	Absence of the sacrum	MSH:C537221|UMLS:C0344490|SNOMEDCT_US:205425003
HP:0010306	Short thorax	UMLS:C0426789|SNOMEDCT_US:249670005
HP:0010307	Stridor	SNOMEDCT_US:248573009|UMLS:C0038450|UMLS:C0237304|SNOMEDCT_US:70407001|MSH:D012135
HP:0010308	Asternia	UMLS:C4023912
HP:0010309	Bifid sternum	UMLS:C0265696|SNOMEDCT_US:54008006
HP:0010310	Chylothorax	UMLS:C0008733|MSH:D002916|SNOMEDCT_US:83035003
HP:0010311	Aplasia/Hypoplasia of the breasts	UMLS:C4023911
HP:0010312	Asymmetry of the breasts	UMLS:C1854013|MSH:C565299
HP:0010313	Breast hypertrophy	SNOMEDCT_US:372281005|SNOMEDCT_US:372285001|MSH:C536821|UMLS:C0020565|SNOMEDCT_US:372283008|UMLS:C2225524|UMLS:C0392533
HP:0010314	Premature thelarche	SNOMEDCT_US:102889008|UMLS:C0425772
HP:0010315	Aplasia/Hypoplasia of the diaphragm	UMLS:C4023910
HP:0010316	Ebstein anomaly of the tricuspid valve	ICD-10:Q22.5|UMLS:C0013481|EPCC:06.01.34|MSH:D004437|SNOMEDCT_US:204357006
HP:0010317	Scapular aplasia	UMLS:C4021298
HP:0010318	Aplasia/Hypoplasia of the abdominal wall musculature	UMLS:C4023909
HP:0010319	Abnormality of the 2nd toe	UMLS:C4023908
HP:0010320	Abnormality of the 3rd toe	UMLS:C4023907
HP:0010321	Abnormality of the 4th toe	UMLS:C4023906
HP:0010322	Abnormality of the 5th toe	UMLS:C4023905
HP:0010323	Abnormality of the epiphyses of the 2nd toe	UMLS:C4023904
HP:0010324	Abnormality of phalanx of the 2nd toe	UMLS:C4023903
HP:0010325	Aplasia/Hypoplasia of the 2nd toe	UMLS:C4023902
HP:0010326	Deviation of the 2nd toe	UMLS:C4021297
HP:0010327	Flexion contracture of the 2nd toe	UMLS:C4021296
HP:0010328	Polydactyly affecting the 2nd toe	UMLS:C4023901
HP:0010329	Abnormality of the epiphyses of the 3rd toe	UMLS:C4023900
HP:0010330	Abnormality of the phalanges of the 3rd toe	UMLS:C4023899
HP:0010331	Aplasia/Hypoplasia of the 3rd toe	UMLS:C1862698
HP:0010332	Deviation of the 3rd toe	UMLS:C4021295
HP:0010333	Flexion contracture of 3rd toe	UMLS:C4021294
HP:0010334	Polydactyly affecting the 3rd toe	UMLS:C4023898
HP:0010335	Abnormality of the epiphyses of the 4th toe	UMLS:C4023897
HP:0010336	Abnormality of the phalanges of the 4th toe	UMLS:C4023896
HP:0010337	Aplasia/Hypoplasia of the 4th toe	UMLS:C4023895
HP:0010338	Deviation of the 4th toe	UMLS:C4021293
HP:0010339	Flexion contracture of the 4th toe	UMLS:C4021292
HP:0010340	Polydactyly affecting the 4th toe	UMLS:C4023894
HP:0010341	Abnormality of the epiphyses of the 5th toe	UMLS:C4023893
HP:0010342	Abnormality of the phalanges of the 5th toe	UMLS:C4023892
HP:0010343	Aplasia/Hypoplasia of the 5th toe	UMLS:C4023891
HP:0010344	Deviation of the 5th toe	UMLS:C4021291
HP:0010345	Flexion contracture of the 5th toe	UMLS:C4021290
HP:0010347	Aplasia/Hypoplasia of the phalanges of the 2nd toe	UMLS:C4023890
HP:0010348	Broad phalanges of the 2nd toe	UMLS:C4023889
HP:0010349	Bullet-shaped 2nd toe phalanx	UMLS:C4021289
HP:0010350	Curved 2nd toe phalanx	UMLS:C4021288
HP:0010351	Osteolytic defects of the phalanges of the 2nd toe	UMLS:C4023888
HP:0010352	Patchy sclerosis of 2nd toe phalanx	UMLS:C4021287
HP:0010353	Symphalangism affecting the phalanges of the 2nd toe	UMLS:C4023887
HP:0010354	Triangular shaped phalanges of the 2nd toe	UMLS:C4023886
HP:0010355	Duplication of the phalanges of the 2nd toe	UMLS:C4021286
HP:0010356	Abnormality of the distal phalanx of the 2nd toe	UMLS:C4023885
HP:0010357	Abnormality of the middle phalanx of the 2nd toe	UMLS:C4023884
HP:0010358	Abnormality of the proximal phalanx of the 2nd toe	UMLS:C4023883
HP:0010359	Aplasia/Hypoplasia of the phalanges of the 3rd toe	UMLS:C4023882
HP:0010360	Broad phalanges of the 3rd toe	UMLS:C4023881
HP:0010361	Bullet-shaped 3rd toe phalanx	UMLS:C4021285
HP:0010362	Curved 3rd toe phalanx	UMLS:C4021284
HP:0010363	Osteolytic defects of the phalanges of the 3rd toe	UMLS:C4021825
HP:0010364	Patchy sclerosis of 3rd toe phalanx	UMLS:C4021283
HP:0010365	Symphalangism affecting the phalanges of the 3rd toe	UMLS:C4023880
HP:0010366	Triangular shaped phalanges of the 3rd toe	UMLS:C4023879
HP:0010367	Duplication of phalanx of the 3rd toe	UMLS:C4021282
HP:0010368	Abnormality of the distal phalanx of the 3rd toe	UMLS:C4023878
HP:0010369	Abnormality of the middle phalanx of the 3rd toe	UMLS:C4023877
HP:0010370	Abnormality of the proximal phalanx of the 3rd toe	UMLS:C4023876
HP:0010371	Aplasia/Hypoplasia of the phalanges of the 4th toe	UMLS:C4023875
HP:0010372	Broad phalanges of the 4th toe	UMLS:C4023874
HP:0010373	Bullet-shaped 4th toe phalanx	UMLS:C4021281
HP:0010374	Curved 4th toe phalanx	UMLS:C4021280
HP:0010375	Osteolytic defects of the phalanges of the 4th toe	UMLS:C4023873
HP:0010376	Patchy sclerosis of 4th toe phalanx	UMLS:C4021279
HP:0010377	Symphalangism affecting the phalanges of the 4th toe	UMLS:C4023872
HP:0010378	Triangular shaped phalanges of the 4th toe	UMLS:C4023871
HP:0010379	Duplication of phalanx of the 4th toe	UMLS:C4021278
HP:0010380	Abnormality of the distal phalanx of the 4th toe	UMLS:C4023870
HP:0010381	Abnormality of the middle phalanx of the 4th toe	UMLS:C4023869
HP:0010382	Abnormality of the proximal phalanx of the 4th toe	UMLS:C4023868
HP:0010383	Aplasia/Hypoplasia of the phalanges of the 5th toe	UMLS:C4023867
HP:0010384	Broad phalanges of the 5th toe	UMLS:C4023866
HP:0010385	Bullet-shaped 5th toe phalanx	UMLS:C4021277
HP:0010386	Curved 5th toe phalanx	UMLS:C4021276
HP:0010387	Osteolytic defects of the phalanges of the 5th toe	UMLS:C4023865
HP:0010388	Patchy sclerosis of 5th toe phalanx	UMLS:C4021275
HP:0010389	Symphalangism affecting the phalanges of the 5th toe	UMLS:C4023864
HP:0010390	Triangular shaped phalanges of the 5th toe	UMLS:C4023863
HP:0010391	Duplication of the phalanges of the 5th toe	UMLS:C4020903
HP:0010392	Abnormality of the distal phalanx of the 5th toe	UMLS:C4023862
HP:0010393	Abnormality of the middle phalanx of the 5th toe	UMLS:C4023861
HP:0010394	Abnormality of the proximal phalanx of the 5th toe	UMLS:C4023860
HP:0010395	Aplasia/hypoplasia of the proximal phalanx of the 2nd toe	UMLS:C4023859
HP:0010396	Broad proximal phalanx of the 2nd toe	UMLS:C4023858
HP:0010397	Bullet-shaped proximal phalanx of the 2nd toe	UMLS:C4023857
HP:0010398	Curved proximal phalanx of the 2nd toe	UMLS:C4023856
HP:0010399	Osteolytic defects of the proximal phalanx of the 2nd toe	UMLS:C4023855
HP:0010400	Patchy sclerosis of the proximal phalanx of the 2nd toe	UMLS:C4023854
HP:0010401	Symphalangism affecting the proximal phalanx of the 2nd toe	UMLS:C4023853
HP:0010402	Triangular shaped proximal phalanx of the 2nd toe	UMLS:C4023852
HP:0010403	Duplication of the proximal phalanx of the 2nd toe	UMLS:C4021274
HP:0010404	Aplasia/Hypoplasia of the middle phalanx of the 2nd toe	UMLS:C4023851
HP:0010405	Broad middle phalanx of the 2nd toe	UMLS:C4023850
HP:0010406	Bullet-shaped middle phalanx of the 2nd toe	UMLS:C4023849
HP:0010407	Curved middle phalanx of the 2nd toe	UMLS:C4023848
HP:0010408	Osteolytic defects of the middle phalanx of the 2nd toe	UMLS:C4023847
HP:0010409	Patchy sclerosis of the middle phalanx of the 2nd toe	UMLS:C4023846
HP:0010410	Symphalangism affecting the middle phalanx of the 2nd toe	UMLS:C4023845
HP:0010411	Triangular shaped middle phalanx of the 2nd toe	UMLS:C4023844
HP:0010412	Duplication of the middle phalanx of the 2nd toe	UMLS:C4021273
HP:0010413	Aplasia/Hypoplasia of the distal phalanx of the 2nd toe	UMLS:C4023843
HP:0010414	Broad distal phalanx of the 2nd toe	UMLS:C4023842
HP:0010415	Bullet-shaped distal phalanx of the 2nd toe	UMLS:C4023841
HP:0010416	Curved distal phalanx of the 2nd toe	UMLS:C4023840
HP:0010417	Osteolytic defects of the distal phalanx of the 2nd toe	UMLS:C4023839
HP:0010418	Patchy sclerosis of the distal phalanx of the 2nd toe	UMLS:C4023838
HP:0010419	Symphalangism affecting the distal phalanx of the 2nd toe	UMLS:C4023837
